datetime,day,power,cost,currentState
2024-01-02T07:00:00.000+00:00,Tuesday,177.29,27.73,New Jersey
2024-01-02T07:05:00.000+00:00,Tuesday,151.96,23.77,New Jersey
2024-01-02T07:10:00.000+00:00,Tuesday,116.92,18.29,New Jersey
2024-01-02T07:15:00.000+00:00,Tuesday,182.41,28.53,New Jersey
2024-01-02T07:20:00.000+00:00,Tuesday,189.14,29.58,New Jersey
2024-01-02T07:25:00.000+00:00,Tuesday,196.94,30.8,New Jersey
2024-01-02T07:30:00.000+00:00,Tuesday,127.81,19.99,New Jersey
2024-01-02T07:35:00.000+00:00,Tuesday,152.83,23.9,New Jersey
2024-01-02T07:40:00.000+00:00,Tuesday,102.18,15.98,New Jersey
2024-01-02T07:45:00.000+00:00,Tuesday,103.54,16.19,New Jersey
2024-01-02T07:50:00.000+00:00,Tuesday,120.8,18.89,New Jersey
2024-01-02T07:55:00.000+00:00,Tuesday,159.31,24.92,New Jersey
2024-01-02T08:00:00.000+00:00,Tuesday,114.06,17.84,New Jersey
2024-01-02T08:05:00.000+00:00,Tuesday,129.77,20.3,New Jersey
2024-01-02T08:10:00.000+00:00,Tuesday,125.14,19.57,New Jersey
2024-01-02T08:15:00.000+00:00,Tuesday,193.01,30.19,New Jersey
2024-01-02T08:20:00.000+00:00,Tuesday,127.5,19.94,New Jersey
2024-01-02T08:25:00.000+00:00,Tuesday,157.6,24.65,New Jersey
2024-01-02T08:30:00.000+00:00,Tuesday,141.24,22.09,New Jersey
2024-01-02T08:35:00.000+00:00,Tuesday,127.29,19.91,New Jersey
2024-01-02T08:40:00.000+00:00,Tuesday,123.75,19.35,New Jersey
2024-01-02T08:45:00.000+00:00,Tuesday,188.0,29.4,New Jersey
2024-01-02T08:50:00.000+00:00,Tuesday,115.79,18.11,New Jersey
2024-01-02T08:55:00.000+00:00,Tuesday,138.96,21.73,New Jersey
2024-01-02T09:00:00.000+00:00,Tuesday,177.62,27.78,New Jersey
2024-01-02T09:05:00.000+00:00,Tuesday,190.21,29.75,New Jersey
2024-01-02T09:10:00.000+00:00,Tuesday,117.78,18.42,New Jersey
2024-01-02T09:15:00.000+00:00,Tuesday,162.69,25.44,New Jersey
2024-01-02T09:20:00.000+00:00,Tuesday,169.36,26.49,New Jersey
2024-01-02T09:25:00.000+00:00,Tuesday,136.44,21.34,New Jersey
2024-01-02T09:30:00.000+00:00,Tuesday,155.58,24.33,New Jersey
2024-01-02T09:35:00.000+00:00,Tuesday,132.52,20.73,New Jersey
2024-01-02T09:40:00.000+00:00,Tuesday,155.65,24.34,New Jersey
2024-01-02T09:45:00.000+00:00,Tuesday,182.93,28.61,New Jersey
2024-01-02T09:50:00.000+00:00,Tuesday,197.88,30.95,New Jersey
2024-01-02T09:55:00.000+00:00,Tuesday,193.54,30.27,New Jersey
2024-01-02T10:00:00.000+00:00,Tuesday,123.9,19.38,New Jersey
2024-01-02T10:05:00.000+00:00,Tuesday,179.94,28.14,New Jersey
2024-01-02T10:10:00.000+00:00,Tuesday,166.06,25.97,New Jersey
2024-01-02T10:15:00.000+00:00,Tuesday,101.96,15.95,New Jersey
2024-01-02T10:20:00.000+00:00,Tuesday,121.18,18.95,New Jersey
2024-01-02T10:25:00.000+00:00,Tuesday,136.27,21.31,New Jersey
2024-01-02T10:30:00.000+00:00,Tuesday,130.63,20.43,New Jersey
2024-01-02T10:35:00.000+00:00,Tuesday,155.95,24.39,New Jersey
2024-01-02T10:40:00.000+00:00,Tuesday,166.51,26.04,New Jersey
2024-01-02T10:45:00.000+00:00,Tuesday,193.96,30.34,New Jersey
2024-01-02T10:50:00.000+00:00,Tuesday,193.91,30.33,New Jersey
2024-01-02T10:55:00.000+00:00,Tuesday,188.33,29.45,New Jersey
2024-01-02T11:00:00.000+00:00,Tuesday,176.68,27.63,New Jersey
2024-01-02T11:05:00.000+00:00,Tuesday,166.91,26.1,New Jersey
2024-01-02T11:10:00.000+00:00,Tuesday,169.69,26.54,New Jersey
2024-01-02T11:15:00.000+00:00,Tuesday,149.81,23.43,New Jersey
2024-01-02T11:20:00.000+00:00,Tuesday,199.05,31.13,New Jersey
2024-01-02T11:25:00.000+00:00,Tuesday,183.48,28.7,New Jersey
2024-01-02T11:30:00.000+00:00,Tuesday,103.12,16.13,New Jersey
2024-01-02T11:35:00.000+00:00,Tuesday,169.86,26.57,New Jersey
2024-01-02T11:40:00.000+00:00,Tuesday,132.09,20.66,New Jersey
2024-01-02T11:45:00.000+00:00,Tuesday,181.86,28.44,New Jersey
2024-01-02T11:50:00.000+00:00,Tuesday,152.16,23.8,New Jersey
2024-01-02T11:55:00.000+00:00,Tuesday,150.56,23.55,New Jersey
2024-01-02T12:00:00.000+00:00,Tuesday,184.26,28.82,New Jersey
2024-01-02T12:05:00.000+00:00,Tuesday,184.45,28.85,New Jersey
2024-01-02T12:10:00.000+00:00,Tuesday,168.34,26.33,New Jersey
2024-01-02T12:15:00.000+00:00,Tuesday,166.06,25.97,New Jersey
2024-01-02T12:20:00.000+00:00,Tuesday,191.15,29.9,New Jersey
2024-01-02T12:25:00.000+00:00,Tuesday,174.91,27.36,New Jersey
2024-01-02T12:30:00.000+00:00,Tuesday,176.98,27.68,New Jersey
2024-01-02T12:35:00.000+00:00,Tuesday,180.12,28.17,New Jersey
2024-01-02T12:40:00.000+00:00,Tuesday,192.55,30.11,New Jersey
2024-01-02T12:45:00.000+00:00,Tuesday,199.18,31.15,New Jersey
2024-01-02T12:50:00.000+00:00,Tuesday,167.28,26.16,New Jersey
2024-01-02T12:55:00.000+00:00,Tuesday,122.81,19.21,New Jersey
2024-01-02T13:00:00.000+00:00,Tuesday,136.98,21.42,New Jersey
2024-01-02T13:05:00.000+00:00,Tuesday,180.87,28.29,New Jersey
2024-01-02T13:10:00.000+00:00,Tuesday,191.18,29.9,New Jersey
2024-01-02T13:15:00.000+00:00,Tuesday,154.88,24.22,New Jersey
2024-01-02T13:20:00.000+00:00,Tuesday,190.48,29.79,New Jersey
2024-01-02T13:25:00.000+00:00,Tuesday,102.19,15.98,New Jersey
2024-01-02T13:30:00.000+00:00,Tuesday,199.81,31.25,New Jersey
2024-01-02T13:35:00.000+00:00,Tuesday,189.84,29.69,New Jersey
2024-01-02T13:40:00.000+00:00,Tuesday,171.31,26.79,New Jersey
2024-01-02T13:45:00.000+00:00,Tuesday,124.74,19.51,New Jersey
2024-01-02T13:50:00.000+00:00,Tuesday,108.76,17.01,New Jersey
2024-01-02T13:55:00.000+00:00,Tuesday,124.61,19.49,New Jersey
2024-01-02T14:00:00.000+00:00,Tuesday,112.44,17.59,New Jersey
2024-01-02T14:05:00.000+00:00,Tuesday,181.78,28.43,New Jersey
2024-01-02T14:10:00.000+00:00,Tuesday,157.66,24.66,New Jersey
2024-01-02T14:15:00.000+00:00,Tuesday,101.32,15.85,New Jersey
2024-01-02T14:20:00.000+00:00,Tuesday,160.17,25.05,New Jersey
2024-01-02T14:25:00.000+00:00,Tuesday,174.06,27.22,New Jersey
2024-01-02T14:30:00.000+00:00,Tuesday,171.86,26.88,New Jersey
2024-01-02T14:35:00.000+00:00,Tuesday,188.93,29.55,New Jersey
2024-01-02T14:40:00.000+00:00,Tuesday,157.06,24.56,New Jersey
2024-01-02T14:45:00.000+00:00,Tuesday,197.18,30.84,New Jersey
2024-01-02T14:50:00.000+00:00,Tuesday,123.28,19.28,New Jersey
2024-01-02T14:55:00.000+00:00,Tuesday,147.33,23.04,New Jersey
2024-01-02T15:00:00.000+00:00,Tuesday,137.86,21.56,New Jersey
2024-01-02T15:05:00.000+00:00,Tuesday,180.24,28.19,New Jersey
2024-01-02T15:10:00.000+00:00,Tuesday,172.38,26.96,New Jersey
2024-01-02T15:15:00.000+00:00,Tuesday,107.75,16.85,New Jersey
2024-01-02T15:20:00.000+00:00,Tuesday,149.17,23.33,New Jersey
2024-01-02T15:25:00.000+00:00,Tuesday,167.87,26.25,New Jersey
2024-01-02T15:30:00.000+00:00,Tuesday,179.57,28.08,New Jersey
2024-01-02T15:35:00.000+00:00,Tuesday,173.31,27.11,New Jersey
2024-01-02T15:40:00.000+00:00,Tuesday,125.87,19.69,New Jersey
2024-01-02T15:45:00.000+00:00,Tuesday,146.18,22.86,New Jersey
2024-01-02T15:50:00.000+00:00,Tuesday,137.27,21.47,New Jersey
2024-01-02T15:55:00.000+00:00,Tuesday,182.89,28.6,New Jersey
2024-01-02T16:00:00.000+00:00,Tuesday,194.08,30.35,New Jersey
2024-01-02T16:05:00.000+00:00,Tuesday,105.83,16.55,New Jersey
2024-01-02T16:10:00.000+00:00,Tuesday,149.67,23.41,New Jersey
2024-01-02T16:15:00.000+00:00,Tuesday,172.01,26.9,New Jersey
2024-01-02T16:20:00.000+00:00,Tuesday,137.41,21.49,New Jersey
2024-01-02T16:25:00.000+00:00,Tuesday,101.12,15.82,New Jersey
2024-01-02T16:30:00.000+00:00,Tuesday,177.39,27.74,New Jersey
2024-01-02T16:35:00.000+00:00,Tuesday,138.8,21.71,New Jersey
2024-01-02T16:40:00.000+00:00,Tuesday,148.8,23.27,New Jersey
2024-01-02T16:45:00.000+00:00,Tuesday,146.29,22.88,New Jersey
2024-01-02T16:50:00.000+00:00,Tuesday,182.6,28.56,New Jersey
2024-01-02T16:55:00.000+00:00,Tuesday,104.32,16.32,New Jersey
2024-01-02T17:00:00.000+00:00,Tuesday,134.21,20.99,New Jersey
2024-01-02T17:05:00.000+00:00,Tuesday,179.3,28.04,New Jersey
2024-01-02T17:10:00.000+00:00,Tuesday,103.67,16.21,New Jersey
2024-01-02T17:15:00.000+00:00,Tuesday,132.04,20.65,New Jersey
2024-01-02T17:20:00.000+00:00,Tuesday,179.48,28.07,New Jersey
2024-01-02T17:25:00.000+00:00,Tuesday,135.95,21.26,New Jersey
2024-01-02T17:30:00.000+00:00,Tuesday,123.15,19.26,New Jersey
2024-01-02T17:35:00.000+00:00,Tuesday,153.75,24.05,New Jersey
2024-01-02T17:40:00.000+00:00,Tuesday,150.78,23.58,New Jersey
2024-01-02T17:45:00.000+00:00,Tuesday,111.89,17.5,New Jersey
2024-01-02T17:50:00.000+00:00,Tuesday,168.83,26.41,New Jersey
2024-01-02T17:55:00.000+00:00,Tuesday,141.49,22.13,New Jersey
2024-01-02T18:00:00.000+00:00,Tuesday,131.42,20.55,New Jersey
2024-01-02T18:05:00.000+00:00,Tuesday,132.51,20.72,New Jersey
2024-01-02T18:10:00.000+00:00,Tuesday,113.51,17.75,New Jersey
2024-01-02T18:15:00.000+00:00,Tuesday,166.84,26.09,New Jersey
2024-01-02T18:20:00.000+00:00,Tuesday,192.28,30.07,New Jersey
2024-01-02T18:25:00.000+00:00,Tuesday,110.76,17.32,New Jersey
2024-01-02T18:30:00.000+00:00,Tuesday,175.91,27.51,New Jersey
2024-01-02T18:35:00.000+00:00,Tuesday,168.29,26.32,New Jersey
2024-01-02T18:40:00.000+00:00,Tuesday,127.56,19.95,New Jersey
2024-01-02T18:45:00.000+00:00,Tuesday,129.89,20.31,New Jersey
2024-01-02T18:50:00.000+00:00,Tuesday,174.15,27.24,New Jersey
2024-01-02T18:55:00.000+00:00,Tuesday,183.5,28.7,New Jersey
2024-01-02T19:00:00.000+00:00,Tuesday,118.57,18.54,New Jersey
2024-01-02T19:05:00.000+00:00,Tuesday,131.23,20.52,New Jersey
2024-01-02T19:10:00.000+00:00,Tuesday,149.04,23.31,New Jersey
2024-01-02T19:15:00.000+00:00,Tuesday,162.22,25.37,New Jersey
2024-01-02T19:20:00.000+00:00,Tuesday,175.61,27.47,New Jersey
2024-01-02T19:25:00.000+00:00,Tuesday,153.37,23.99,New Jersey
2024-01-02T19:30:00.000+00:00,Tuesday,195.62,30.59,New Jersey
2024-01-02T19:35:00.000+00:00,Tuesday,194.21,30.37,New Jersey
2024-01-02T19:40:00.000+00:00,Tuesday,160.48,25.1,New Jersey
2024-01-02T19:45:00.000+00:00,Tuesday,178.36,27.9,New Jersey
2024-01-02T19:50:00.000+00:00,Tuesday,108.17,16.92,New Jersey
2024-01-02T19:55:00.000+00:00,Tuesday,136.82,21.4,New Jersey
2024-01-02T20:00:00.000+00:00,Tuesday,147.82,23.12,New Jersey
2024-01-02T20:05:00.000+00:00,Tuesday,126.16,19.73,New Jersey
2024-01-02T20:10:00.000+00:00,Tuesday,190.95,29.86,New Jersey
2024-01-02T20:15:00.000+00:00,Tuesday,143.92,22.51,New Jersey
2024-01-02T20:20:00.000+00:00,Tuesday,108.26,16.93,New Jersey
2024-01-02T20:25:00.000+00:00,Tuesday,120.48,18.84,New Jersey
2024-01-02T20:30:00.000+00:00,Tuesday,136.92,21.41,New Jersey
2024-01-02T20:35:00.000+00:00,Tuesday,197.01,30.81,New Jersey
2024-01-02T20:40:00.000+00:00,Tuesday,119.79,18.74,New Jersey
2024-01-02T20:45:00.000+00:00,Tuesday,117.08,18.31,New Jersey
2024-01-02T20:50:00.000+00:00,Tuesday,132.22,20.68,New Jersey
2024-01-02T20:55:00.000+00:00,Tuesday,111.33,17.41,New Jersey
2024-01-02T21:00:00.000+00:00,Tuesday,119.39,18.67,New Jersey
2024-01-02T21:05:00.000+00:00,Tuesday,187.86,29.38,New Jersey
2024-01-02T21:10:00.000+00:00,Tuesday,113.04,17.68,New Jersey
2024-01-02T21:15:00.000+00:00,Tuesday,196.42,30.72,New Jersey
2024-01-02T21:20:00.000+00:00,Tuesday,102.44,16.02,New Jersey
2024-01-02T21:25:00.000+00:00,Tuesday,187.98,29.4,New Jersey
2024-01-02T21:30:00.000+00:00,Tuesday,112.76,17.64,New Jersey
2024-01-02T21:35:00.000+00:00,Tuesday,190.23,29.75,New Jersey
2024-01-02T21:40:00.000+00:00,Tuesday,179.71,28.11,New Jersey
2024-01-02T21:45:00.000+00:00,Tuesday,133.75,20.92,New Jersey
2024-01-02T21:50:00.000+00:00,Tuesday,166.7,26.07,New Jersey
2024-01-02T21:55:00.000+00:00,Tuesday,184.6,28.87,New Jersey
2024-01-02T22:00:00.000+00:00,Tuesday,175.76,27.49,New Jersey
2024-01-02T22:05:00.000+00:00,Tuesday,128.85,20.15,New Jersey
2024-01-02T22:10:00.000+00:00,Tuesday,175.98,27.52,New Jersey
2024-01-02T22:15:00.000+00:00,Tuesday,181.44,28.38,New Jersey
2024-01-02T22:20:00.000+00:00,Tuesday,149.83,23.43,New Jersey
2024-01-02T22:25:00.000+00:00,Tuesday,154.27,24.13,New Jersey
2024-01-02T22:30:00.000+00:00,Tuesday,154.0,24.09,New Jersey
2024-01-02T22:35:00.000+00:00,Tuesday,165.73,25.92,New Jersey
2024-01-02T22:40:00.000+00:00,Tuesday,176.15,27.55,New Jersey
2024-01-02T22:45:00.000+00:00,Tuesday,137.19,21.46,New Jersey
2024-01-02T22:50:00.000+00:00,Tuesday,193.18,30.21,New Jersey
2024-01-02T22:55:00.000+00:00,Tuesday,196.35,30.71,New Jersey
2024-01-02T23:00:00.000+00:00,Tuesday,142.46,22.28,New Jersey
2024-01-02T23:05:00.000+00:00,Tuesday,141.69,22.16,New Jersey
2024-01-02T23:10:00.000+00:00,Tuesday,157.86,24.69,New Jersey
2024-01-02T23:15:00.000+00:00,Tuesday,153.11,23.95,New Jersey
2024-01-02T23:20:00.000+00:00,Tuesday,121.92,19.07,New Jersey
2024-01-02T23:25:00.000+00:00,Tuesday,159.94,25.01,New Jersey
2024-01-02T23:30:00.000+00:00,Tuesday,187.3,29.29,New Jersey
2024-01-02T23:35:00.000+00:00,Tuesday,154.51,24.17,New Jersey
2024-01-02T23:40:00.000+00:00,Tuesday,118.9,18.6,New Jersey
2024-01-02T23:45:00.000+00:00,Tuesday,116.24,18.18,New Jersey
2024-01-02T23:50:00.000+00:00,Tuesday,148.61,23.24,New Jersey
2024-01-02T23:55:00.000+00:00,Tuesday,178.25,27.88,New Jersey
2024-01-03T00:00:00.000+00:00,Wednesday,137.65,21.53,New Jersey
2024-01-03T00:05:00.000+00:00,Wednesday,171.38,26.8,New Jersey
2024-01-03T00:10:00.000+00:00,Wednesday,109.8,17.17,New Jersey
2024-01-03T00:15:00.000+00:00,Wednesday,175.84,27.5,New Jersey
2024-01-03T00:20:00.000+00:00,Wednesday,105.26,16.46,New Jersey
2024-01-03T00:25:00.000+00:00,Wednesday,192.42,30.09,New Jersey
2024-01-03T00:30:00.000+00:00,Wednesday,173.32,27.11,New Jersey
2024-01-03T00:35:00.000+00:00,Wednesday,106.08,16.59,New Jersey
2024-01-03T00:40:00.000+00:00,Wednesday,100.62,15.74,New Jersey
2024-01-03T00:45:00.000+00:00,Wednesday,174.38,27.27,New Jersey
2024-01-03T00:50:00.000+00:00,Wednesday,189.82,29.69,New Jersey
2024-01-03T00:55:00.000+00:00,Wednesday,140.47,21.97,New Jersey
2024-01-03T01:00:00.000+00:00,Wednesday,151.7,23.73,New Jersey
2024-01-03T01:05:00.000+00:00,Wednesday,172.69,27.01,New Jersey
2024-01-03T01:10:00.000+00:00,Wednesday,187.05,29.25,New Jersey
2024-01-03T01:15:00.000+00:00,Wednesday,168.55,26.36,New Jersey
2024-01-03T01:20:00.000+00:00,Wednesday,130.83,20.46,New Jersey
2024-01-03T01:25:00.000+00:00,Wednesday,123.4,19.3,New Jersey
2024-01-03T01:30:00.000+00:00,Wednesday,179.52,28.08,New Jersey
2024-01-03T01:35:00.000+00:00,Wednesday,138.01,21.58,New Jersey
2024-01-03T01:40:00.000+00:00,Wednesday,115.93,18.13,New Jersey
2024-01-03T01:45:00.000+00:00,Wednesday,120.77,18.89,New Jersey
2024-01-03T01:50:00.000+00:00,Wednesday,174.1,27.23,New Jersey
2024-01-03T01:55:00.000+00:00,Wednesday,161.82,25.31,New Jersey
2024-01-03T02:00:00.000+00:00,Wednesday,155.85,24.37,New Jersey
2024-01-03T02:05:00.000+00:00,Wednesday,136.05,21.28,New Jersey
2024-01-03T02:10:00.000+00:00,Wednesday,125.12,19.57,New Jersey
2024-01-03T02:15:00.000+00:00,Wednesday,129.97,20.33,New Jersey
2024-01-03T02:20:00.000+00:00,Wednesday,140.89,22.04,New Jersey
2024-01-03T02:25:00.000+00:00,Wednesday,111.88,17.5,New Jersey
2024-01-03T02:30:00.000+00:00,Wednesday,162.79,25.46,New Jersey
2024-01-03T02:35:00.000+00:00,Wednesday,121.48,19.0,New Jersey
2024-01-03T02:40:00.000+00:00,Wednesday,158.75,24.83,New Jersey
2024-01-03T02:45:00.000+00:00,Wednesday,125.79,19.67,New Jersey
2024-01-03T02:50:00.000+00:00,Wednesday,100.15,15.66,New Jersey
2024-01-03T02:55:00.000+00:00,Wednesday,101.17,15.82,New Jersey
2024-01-03T03:00:00.000+00:00,Wednesday,153.05,23.94,New Jersey
2024-01-03T03:05:00.000+00:00,Wednesday,101.13,15.82,New Jersey
2024-01-03T03:10:00.000+00:00,Wednesday,186.6,29.18,New Jersey
2024-01-03T03:15:00.000+00:00,Wednesday,135.24,21.15,New Jersey
2024-01-03T03:20:00.000+00:00,Wednesday,150.86,23.59,New Jersey
2024-01-03T03:25:00.000+00:00,Wednesday,103.59,16.2,New Jersey
2024-01-03T03:30:00.000+00:00,Wednesday,165.4,25.87,New Jersey
2024-01-03T03:35:00.000+00:00,Wednesday,134.13,20.98,New Jersey
2024-01-03T03:40:00.000+00:00,Wednesday,102.79,16.08,New Jersey
2024-01-03T03:45:00.000+00:00,Wednesday,158.99,24.87,New Jersey
2024-01-03T03:50:00.000+00:00,Wednesday,150.4,23.52,New Jersey
2024-01-03T03:55:00.000+00:00,Wednesday,159.57,24.96,New Jersey
2024-01-03T04:00:00.000+00:00,Wednesday,191.4,29.93,New Jersey
2024-01-03T04:05:00.000+00:00,Wednesday,145.08,22.69,New Jersey
2024-01-03T04:10:00.000+00:00,Wednesday,175.67,27.47,New Jersey
2024-01-03T04:15:00.000+00:00,Wednesday,150.25,23.5,New Jersey
2024-01-03T04:20:00.000+00:00,Wednesday,140.43,21.96,New Jersey
2024-01-03T04:25:00.000+00:00,Wednesday,109.67,17.15,New Jersey
2024-01-03T04:30:00.000+00:00,Wednesday,173.76,27.18,New Jersey
2024-01-03T04:35:00.000+00:00,Wednesday,146.05,22.84,New Jersey
2024-01-03T04:40:00.000+00:00,Wednesday,177.25,27.72,New Jersey
2024-01-03T04:45:00.000+00:00,Wednesday,157.39,24.62,New Jersey
2024-01-03T04:50:00.000+00:00,Wednesday,165.44,25.87,New Jersey
2024-01-03T04:55:00.000+00:00,Wednesday,158.3,24.76,New Jersey
2024-01-03T05:00:00.000+00:00,Wednesday,167.66,26.22,New Jersey
2024-01-03T05:05:00.000+00:00,Wednesday,187.51,29.33,New Jersey
2024-01-03T05:10:00.000+00:00,Wednesday,126.08,19.72,New Jersey
2024-01-03T05:15:00.000+00:00,Wednesday,101.33,15.85,New Jersey
2024-01-03T05:20:00.000+00:00,Wednesday,144.92,22.67,New Jersey
2024-01-03T05:25:00.000+00:00,Wednesday,164.17,25.68,New Jersey
2024-01-03T05:30:00.000+00:00,Wednesday,145.76,22.8,New Jersey
2024-01-03T05:35:00.000+00:00,Wednesday,172.37,26.96,New Jersey
2024-01-03T05:40:00.000+00:00,Wednesday,133.29,20.85,New Jersey
2024-01-03T05:45:00.000+00:00,Wednesday,187.88,29.38,New Jersey
2024-01-03T05:50:00.000+00:00,Wednesday,187.23,29.28,New Jersey
2024-01-03T05:55:00.000+00:00,Wednesday,145.96,22.83,New Jersey
2024-01-03T06:00:00.000+00:00,Wednesday,189.1,29.58,New Jersey
2024-01-03T06:05:00.000+00:00,Wednesday,120.01,18.77,New Jersey
2024-01-03T06:10:00.000+00:00,Wednesday,175.07,27.38,New Jersey
2024-01-03T06:15:00.000+00:00,Wednesday,123.27,19.28,New Jersey
2024-01-03T06:20:00.000+00:00,Wednesday,147.37,23.05,New Jersey
2024-01-03T06:25:00.000+00:00,Wednesday,172.17,26.93,New Jersey
2024-01-03T06:30:00.000+00:00,Wednesday,192.34,30.08,New Jersey
2024-01-03T06:35:00.000+00:00,Wednesday,112.33,17.57,New Jersey
2024-01-03T06:40:00.000+00:00,Wednesday,164.8,25.77,New Jersey
2024-01-03T06:45:00.000+00:00,Wednesday,150.01,23.46,New Jersey
2024-01-03T06:50:00.000+00:00,Wednesday,110.14,17.23,New Jersey
2024-01-03T06:55:00.000+00:00,Wednesday,191.84,30.0,New Jersey
2024-01-03T07:00:00.000+00:00,Wednesday,188.85,29.54,New Jersey
2024-01-03T07:05:00.000+00:00,Wednesday,143.8,22.49,New Jersey
2024-01-03T07:10:00.000+00:00,Wednesday,146.11,22.85,New Jersey
2024-01-03T07:15:00.000+00:00,Wednesday,106.38,16.64,New Jersey
2024-01-03T07:20:00.000+00:00,Wednesday,154.98,24.24,New Jersey
2024-01-03T07:25:00.000+00:00,Wednesday,118.29,18.5,New Jersey
2024-01-03T07:30:00.000+00:00,Wednesday,157.23,24.59,New Jersey
2024-01-03T07:35:00.000+00:00,Wednesday,106.05,16.59,New Jersey
2024-01-03T07:40:00.000+00:00,Wednesday,192.66,30.13,New Jersey
2024-01-03T07:45:00.000+00:00,Wednesday,120.87,18.9,New Jersey
2024-01-03T07:50:00.000+00:00,Wednesday,176.7,27.64,New Jersey
2024-01-03T07:55:00.000+00:00,Wednesday,152.51,23.85,New Jersey
2024-01-03T08:00:00.000+00:00,Wednesday,116.58,18.23,New Jersey
2024-01-03T08:05:00.000+00:00,Wednesday,115.9,18.13,New Jersey
2024-01-03T08:10:00.000+00:00,Wednesday,147.48,23.07,New Jersey
2024-01-03T08:15:00.000+00:00,Wednesday,183.95,28.77,New Jersey
2024-01-03T08:20:00.000+00:00,Wednesday,164.55,25.74,New Jersey
2024-01-03T08:25:00.000+00:00,Wednesday,127.41,19.93,New Jersey
2024-01-03T08:30:00.000+00:00,Wednesday,161.64,25.28,New Jersey
2024-01-03T08:35:00.000+00:00,Wednesday,126.54,19.79,New Jersey
2024-01-03T08:40:00.000+00:00,Wednesday,197.92,30.95,New Jersey
2024-01-03T08:45:00.000+00:00,Wednesday,185.16,28.96,New Jersey
2024-01-03T08:50:00.000+00:00,Wednesday,194.85,30.47,New Jersey
2024-01-03T08:55:00.000+00:00,Wednesday,186.6,29.18,New Jersey
2024-01-03T09:00:00.000+00:00,Wednesday,115.44,18.05,New Jersey
2024-01-03T09:05:00.000+00:00,Wednesday,159.45,24.94,New Jersey
2024-01-03T09:10:00.000+00:00,Wednesday,132.88,20.78,New Jersey
2024-01-03T09:15:00.000+00:00,Wednesday,137.33,21.48,New Jersey
2024-01-03T09:20:00.000+00:00,Wednesday,182.81,28.59,New Jersey
2024-01-03T09:25:00.000+00:00,Wednesday,136.87,21.41,New Jersey
2024-01-03T09:30:00.000+00:00,Wednesday,110.2,17.24,New Jersey
2024-01-03T09:35:00.000+00:00,Wednesday,132.77,20.77,New Jersey
2024-01-03T09:40:00.000+00:00,Wednesday,112.67,17.62,New Jersey
2024-01-03T09:45:00.000+00:00,Wednesday,140.25,21.94,New Jersey
2024-01-03T09:50:00.000+00:00,Wednesday,147.24,23.03,New Jersey
2024-01-03T09:55:00.000+00:00,Wednesday,172.16,26.93,New Jersey
2024-01-03T10:00:00.000+00:00,Wednesday,130.54,20.42,New Jersey
2024-01-03T10:05:00.000+00:00,Wednesday,194.19,30.37,New Jersey
2024-01-03T10:10:00.000+00:00,Wednesday,194.71,30.45,New Jersey
2024-01-03T10:15:00.000+00:00,Wednesday,140.97,22.05,New Jersey
2024-01-03T10:20:00.000+00:00,Wednesday,120.94,18.92,New Jersey
2024-01-03T10:25:00.000+00:00,Wednesday,175.88,27.51,New Jersey
2024-01-03T10:30:00.000+00:00,Wednesday,105.33,16.47,New Jersey
2024-01-03T10:35:00.000+00:00,Wednesday,169.47,26.51,New Jersey
2024-01-03T10:40:00.000+00:00,Wednesday,196.93,30.8,New Jersey
2024-01-03T10:45:00.000+00:00,Wednesday,114.4,17.89,New Jersey
2024-01-03T10:50:00.000+00:00,Wednesday,101.02,15.8,New Jersey
2024-01-03T10:55:00.000+00:00,Wednesday,143.52,22.45,New Jersey
2024-01-03T11:00:00.000+00:00,Wednesday,194.33,30.39,New Jersey
2024-01-03T11:05:00.000+00:00,Wednesday,167.04,26.13,New Jersey
2024-01-03T11:10:00.000+00:00,Wednesday,187.28,29.29,New Jersey
2024-01-03T11:15:00.000+00:00,Wednesday,149.9,23.44,New Jersey
2024-01-03T11:20:00.000+00:00,Wednesday,195.27,30.54,New Jersey
2024-01-03T11:25:00.000+00:00,Wednesday,144.21,22.55,New Jersey
2024-01-03T11:30:00.000+00:00,Wednesday,134.98,21.11,New Jersey
2024-01-03T11:35:00.000+00:00,Wednesday,159.34,24.92,New Jersey
2024-01-03T11:40:00.000+00:00,Wednesday,166.84,26.09,New Jersey
2024-01-03T11:45:00.000+00:00,Wednesday,180.91,28.29,New Jersey
2024-01-03T11:50:00.000+00:00,Wednesday,122.98,19.23,New Jersey
2024-01-03T11:55:00.000+00:00,Wednesday,113.47,17.75,New Jersey
2024-01-03T12:00:00.000+00:00,Wednesday,152.27,23.82,New Jersey
2024-01-03T12:05:00.000+00:00,Wednesday,154.32,24.14,New Jersey
2024-01-03T12:10:00.000+00:00,Wednesday,156.28,24.44,New Jersey
2024-01-03T12:15:00.000+00:00,Wednesday,166.27,26.0,New Jersey
2024-01-03T12:20:00.000+00:00,Wednesday,197.63,30.91,New Jersey
2024-01-03T12:25:00.000+00:00,Wednesday,104.3,16.31,New Jersey
2024-01-03T12:30:00.000+00:00,Wednesday,170.66,26.69,New Jersey
2024-01-03T12:35:00.000+00:00,Wednesday,163.81,25.62,New Jersey
